data	TravelSight	TRS000038	樟州渔村	朱家尖岛		http://destguides.ctrip.com/china/zhujiajian/sight10313/	http://destpic.ctrip.com/Resources/China/zhujiajian/image/s_zzycun.jpg	三星	朱家尖樟州渔村是闻名省内外的富裕村，传统渔村风情和现代渔业景...		详见乌石塘景区交通	樟州渔村
data	TravelSight	TRS000039	西峰岛	朱家尖岛		http://destguides.ctrip.com/china/zhujiajian/sight10314/	http://destpic.ctrip.com/Resources/China/zhujiajian/image/s_dqs.jpg	三星	位于朱家尖岛西南，大青山西侧，岸距约400米。西北一东南走向...		详见大青山交通	西峰岛
data	TravelSight	TRS000040	青沙	朱家尖岛		http://destguides.ctrip.com/china/zhujiajian/sight10315/	http://destpic.ctrip.com/Resources/China/zhujiajian/image/s_qsha.jpg	二星	青沙滩长约500米，宽约135米，东侧是大青山，滩在山之影映...	40元		青沙
data	TravelSight	TRS000041	大青山	朱家尖岛		http://destguides.ctrip.com/china/zhujiajian/sight10316/	http://destpic.ctrip.com/Resources/China/zhujiajian/image/s_dqshan.jpg	四星	大青山矗立于朱家尖岛南端，与朱家尖大山南北并峙，海拔378．...	20元/人	一般从南沙包面包车前往，约15元/车，行程15分钟。	大青山
data	TravelSight	TRS000042	里沙	朱家尖岛		http://destguides.ctrip.com/china/zhujiajian/sight10321/		二星	里沙沙滩又称岙沙，位于里岙村前，为朱家尖东南海岸十里金沙五大...		由千沙往南翻越一座小山嘴，或穿过一条坑道洞，再沿松林间的一条...	里沙
data	TravelSight	TRS000043	千沙	朱家尖岛		http://destguides.ctrip.com/china/zhujiajian/sight10323/	http://destpic.ctrip.com/Resources/China/zhujiajian/image/s_qsha.jpg	三星	地处十里金沙景区。在南沙与里沙之间。 千沙沙滩长1200余米...		沿南沙浴场西门前的路往南走，过一个小山坡，再转两个弯即到，继...	千沙
data	TravelSight	TRS000044	大足石刻艺术群	重庆		http://destguides.ctrip.com/china/chongqing/sight10330/	http://destpic.ctrip.com/Resources/China/chongqing/image/s_dazu.jpg	五星	大足石刻以其规模宏大、雕刻精美、题材多样、内涵丰富和保存完整...	北山、宝顶山（大佛湾、小佛湾）联票：120元 宝顶山石刻（大...	从重庆到大足县有两种交通方式可供选择：1.乘坐成渝线的火车，...	大足石刻艺术群
data	TravelSight	TRS000045	龙水湖	重庆		http://destguides.ctrip.com/china/chongqing/sight10332/	http://destpic.ctrip.com/Resources/China/chongqing/image/lsh.jpg	三星	龙水湖位于重庆西部，处于双桥区和大足县境内，为两地共有，距离...	10元	在重庆陈家坪汽车站乘坐往大足方向汽车在龙水镇下，然后转乘到玉...	龙水湖
data	TravelSight	TRS000046	青龙湖	重庆		http://destguides.ctrip.com/china/chongqing/sight10333/	http://destpic.ctrip.com/Resources/China/chongqing/image/qinglong.jpg	三星	青龙湖位于璧山县西北29公里处的云雾山中，海拔400—800...	15元	在重庆陈家坪汽车站乘坐汽车经旧成渝路往壁山方向在福里树村下车...	青龙湖
data	TravelSight	TRS000047	圣寿寺	重庆		http://destguides.ctrip.com/china/chongqing/sight10334/	http://destpic.ctrip.com/Resources/China/chongqing/image/sss.jpg	二星	圣寿寺位于宝顶山大佛湾右后侧，始建于南宋淳熙年间，乃名僧赵智...		到达大足石刻景区，沿宝顶山上大佛湾即到。	圣寿寺
data	TravelSight	TRS000048	潼南大佛寺	重庆		http://destguides.ctrip.com/china/chongqing/sight10335/	http://destpic.ctrip.com/Resources/China/chongqing/image/tongnan.jpg	二星	潼南大佛寺位于潼南县城西北1.5公里的定明山下，今存有大佛阁...		在重庆汽车乘坐开往潼南的班车，到达县城后可步行或乘出租车前往...	潼南大佛寺
data	TravelSight	TRS000049	涂井汉墓群	重庆		http://destguides.ctrip.com/china/chongqing/sight10336/	http://destpic.ctrip.com/Resources/China/chongqing/image/tjhm.jpg	三星	涂井汉墓群位于忠县城东北25公里处的涂井乡红赤村，由15座汉...		重庆汽车站有开往忠县的班车，到达忠县转搭当地交通工具前往。	涂井汉墓群
data	TravelSight	TRS000050	芙蓉江风景名胜区	重庆		http://destguides.ctrip.com/china/chongqing/sight10337/	http://destpic.ctrip.com/Resources/China/chongqing/image/frj.jpg	三星	芙蓉江发源于贵州省绥阳县的石瓮子，由南向北流经黔渝两省市，在...	芙蓉江门票+游船（全程）： 100元/人。 芙蓉江过江速滑：...	在重庆汽车站乘坐开往武隆县的班车，到达江口镇即可。	芙蓉江风景名胜区
data	TravelSight	TRS000051	芙蓉洞	重庆		http://destguides.ctrip.com/china/chongqing/sight10338/	http://destpic.ctrip.com/Resources/China/chongqing/image/furongdong.jpg	四星	芙蓉洞位于距武隆县江口镇4公里处的芙蓉江畔，于1993年5月...	门票：70元 开放时间：8:00～17:00	在朝天门汽车站乘坐长途汽车3小时抵达武隆（票价65元），然后...	芙蓉洞
data	TravelSight	TRS000052	乌江	重庆		http://destguides.ctrip.com/china/chongqing/sight10339/		三星				乌江
data	TravelSight	TRS000053	仙女山	重庆		http://destguides.ctrip.com/china/chongqing/sight10340/	http://destpic.ctrip.com/Resources/China/chongqing/image/xns2.jpg	四星	仙女山国家森林公园位于武隆县双河乡，距县城35公里，因山上有...	门票50元，滑雪60元/时。	重庆汽车站有开往武隆的班车（票价65元），到达武隆后再转车前...	仙女山
data	TravelSight	TRS000054	陈独秀故居	重庆		http://destguides.ctrip.com/china/chongqing/sight10341/		三星				陈独秀故居
data	TravelSight	TRS000055	刘伯承故居	重庆		http://destguides.ctrip.com/china/chongqing/sight10342/	http://destpic.ctrip.com/Resources/China/chongqing/image/liubocheng.jpg	三星	刘伯承元帅故居位于开县城南28公里处的赵家镇，距万州区56公...	2008年3月底起免费开放。	在朝天门或菜园坝长途汽车站乘坐到开县的长途客车，票价83元，...	刘伯承故居
data	TravelSight	TRS000056	聂荣臻元帅陈列馆	重庆		http://destguides.ctrip.com/china/chongqing/sight10343/	http://destpic.ctrip.com/Resources/China/chongqing/image/聂荣臻.bmp	三星	聂荣臻元帅陈列馆（旧居）位于江津市几江城区西郊，距重庆市区4...	2008年3月底起免费开放。 解说费：40元/场次 开放时间...	在重庆汽车站乘坐开往江津的班车。	聂荣臻元帅陈列馆
data	TravelSight	TRS000057	邱少云纪念馆	重庆		http://destguides.ctrip.com/china/chongqing/sight10344/		三星				邱少云纪念馆
data	TravelSight	TRS000058	宋庆龄旧居	重庆		http://destguides.ctrip.com/china/chongqing/sight10345/	http://destpic.ctrip.com/Resources/China/chongqing/image/sql.jpg	二星	宋庆龄旧居也是“保卫中国大同盟”中央委员会旧址，位于渝中区两...	2元	朝天门乘401路，解放碑、江北乘405、601路，杨家坪乘4...	宋庆龄旧居
data	TravelSight	TRS000059	赵世炎故居	重庆		http://destguides.ctrip.com/china/chongqing/sight10346/	http://destpic.ctrip.com/Resources/China/chongqing/image/zsy.jpg	二星	赵世炎烈士故居也叫赵庄，位于酉阳县龙冬乡龙潭镇，占地1605...	2008年3月底起免费开放	在菜园坝汽车站乘坐长途汽车到酉阳县，再转车前往龙潭古镇即到。	赵世炎故居
data	TravelSight	TRS000060	黑山谷风景区	重庆		http://destguides.ctrip.com/china/chongqing/sight10347/	http://destpic.ctrip.com/Resources/China/chongqing/image/hs.jpg	四星	黑山谷景区位于万盛区景星乡境内，距万盛城区20公里。这里山高...	门票60元，电瓶车20元，索道20元。	在南坪、陈家坪汽车站乘坐汽车到万盛，票价35元/人；在万盛旅...	黑山谷风景区
data	TravelSight	TRS000061	金佛山	重庆		http://destguides.ctrip.com/china/chongqing/sight10348/	http://destpic.ctrip.com/Resources/China/chongqing/image/jfs2.jpg	五星	金佛山位于重庆 西南部南川市境内，属大娄山东段支脉，主峰风吹...	门票25元，索道50元，古佛洞10元。 滑雪价格：第一个小时...	在重庆汽车站乘汽车可达南川，再从南川转车至金佛山。也可选择坐...	金佛山
data	TravelSight	TRS000062	铜鼓滩	重庆		http://destguides.ctrip.com/china/chongqing/sight10349/	http://destpic.ctrip.com/Resources/China/chongqing/image/tgt.jpg	三星	素有“渝黔第一漂”之称的铜鼓滩漂流风景区，位于万盛区关坝镇和...	漂流100元	从重庆到万盛可选择乘坐汽车和火车。 汽车路线：在南坪汽车站（...	铜鼓滩
data	TravelSight	TRS000063	万盛石林	重庆		http://destguides.ctrip.com/china/chongqing/sight10350/	http://destpic.ctrip.com/Resources/China/chongqing/image/wssl.jpg	四星	万盛石林位于万盛区南天乡境内，距重庆市区165公里，距万盛城...	50元	在南坪、陈家坪汽车站乘坐汽车到万盛，也可在菜园坝火车站坐56...	万盛石林
data	TravelSight	TRS000064	北碚恐龙遗址	重庆		http://destguides.ctrip.com/china/chongqing/sight10351/	http://destpic.ctrip.com/Resources/China/chongqing/image/kong.jpg	二星	重庆是恐龙最多的地区之一，全市有12个区、县、市发现过恐龙遗...		从解放碑乘坐到北碚的汽车。	北碚恐龙遗址
data	TravelSight	TRS000065	巴岳山	重庆		http://destguides.ctrip.com/china/chongqing/sight10353/	http://destpic.ctrip.com/Resources/China/chongqing/image/bys.jpg	三星	巴岳山位于重庆大足县、铜梁县、永川市、双桥区交界处，平均海拔...	10元	重庆车站有开往大足县的班车。	巴岳山
data	TravelSight	TRS000066	钓鱼城	重庆		http://destguides.ctrip.com/china/chongqing/sight10354/	http://destpic.ctrip.com/Resources/China/chongqing/image/dyc.jpg	四星	钓鱼城古战场遗址位于合川市城东5公里嘉陵江畔，占地2.5平方...	30元	在观音桥汽车站乘坐到合川的汽车，抵达合川后在塔尔门汽车站换乘...	钓鱼城
data	TravelSight	TRS000067	金刀峡	重庆		http://destguides.ctrip.com/china/chongqing/sight10355/	http://destpic.ctrip.com/Resources/China/chongqing/image/jdx.jpg	四星	金刀峡位于重庆直辖市北碚区华蓥山西南麓，海拔880米，距重庆...	门票60元，篝火晚会门票20元。	在重庆汽车北站（观音桥）有直达金刀峡上峡口的汽车，或在北碚汽...	金刀峡
data	TravelSight	TRS000068	缙云山	重庆		http://destguides.ctrip.com/china/chongqing/sight10356/	http://destpic.ctrip.com/Resources/China/chongqing/image/s_jinyunshan.jpg	五星	缙云山位于重庆市北碚区、沙坪坝区、璧山县境内，距重庆市中区约...	15元。	解放碑、南坪、杨家坪均有公共汽车到北碚，到北碚后在地下商场车...	缙云山
data	TravelSight	TRS000069	嘉陵江小三峡	重庆		http://destguides.ctrip.com/china/chongqing/sight10358/	http://destpic.ctrip.com/Resources/China/chongqing/image/xsx.jpg	三星	嘉陵江小三峡以北碚为中心，由沥鼻峡、温塘峡、观音峡组成，全长...		可在北碚江边上游船游览，或乘坐快艇。	嘉陵江小三峡
data	TravelSight	TRS000070	北温泉风景区	重庆		http://destguides.ctrip.com/china/chongqing/sight10360/	http://destpic.ctrip.com/Resources/China/chongqing/image/wenquansi.jpg	三星	北温泉风景区位于北碚区，北濒嘉陵江，南倚缙云山。其前身为温泉...	10元	在解放碑重庆宾馆对面乘坐到北碚的专线大巴直接抵达北温泉。	北温泉风景区
data	TravelSight	TRS000071	张自忠将军墓	重庆		http://destguides.ctrip.com/china/chongqing/sight10361/	http://destpic.ctrip.com/Resources/China/chongqing/image/zhangjiangjm.gif	一星	张自忠将军墓位于北碚金刚碑梅花山上。1940年5月16日，张...	门票：5元 开放时间：8:00～17:00	从重庆去班车到北碚，然后乘坐出租车前往景区。	张自忠将军墓
data	TravelSight	TRS000072	凤凰山	重庆		http://destguides.ctrip.com/china/chongqing/sight10363/	http://destpic.ctrip.com/Resources/China/chongqing/image/fenghs.jpg	二星	凤凰山位于秀山县城南3公里处。山上茂林修竹于阳光下金光闪烁，...	门票：5元 开放时间：8:00～18:00	从重庆乘坐班车或火车到达秀山县，县城到景区无直达班车，需包车...	凤凰山
data	TravelSight	TRS000073	红三军司令部旧址	重庆		http://destguides.ctrip.com/china/chongqing/sight10364/		三星				红三军司令部旧址
data	TravelSight	TRS000074	百泉山	北京		http://destguides.ctrip.com/china/beijing/sight10366/	http://destpic.ctrip.com/Resources/China/beijing/image/s_bqs.jpg	一星	百泉山得名于百泉仙子的传说，景区纵深7.5公里，山中隐藏着数...	15元	百泉山距北京怀柔城区20公里，位于雁栖湖与幽谷神潭之间，11...	百泉山
data	TravelSight	TRS000075	黄水国家森林公园	重庆		http://destguides.ctrip.com/china/chongqing/sight10367/	http://destpic.ctrip.com/Resources/China/chongqing/image/huangshui.jpg	四星	黄水国家森林公园位于石柱土家族自治县东北部，东西长12公里，...	30元	在重庆朝天门汽车站乘坐到石柱县的班车，车程5小时，票价72元...	黄水国家森林公园
data	TravelSight	TRS000076	老屋基旧石器遗址	重庆		http://destguides.ctrip.com/china/chongqing/sight10368/		三星				老屋基旧石器遗址
data	TravelSight	TRS000077	绿荫轩	重庆		http://destguides.ctrip.com/china/chongqing/sight10369/	http://destpic.ctrip.com/Resources/China/chongqing/image/lvyin.jpg	一星	绿荫轩位于彭水县城乌江东岸，为北宋词人黄庭坚谪黔州后所建。此...		重庆汽车站有开往彭水的班车。	绿荫轩
data	TravelSight	TRS000078	秦良玉陵园	重庆		http://destguides.ctrip.com/china/chongqing/sight10370/	http://destpic.ctrip.com/Resources/China/chongqing/image/qly.jpg	二星	秦良玉陵园位于石柱县城东7公里处，占地20多公顷，建于清顺治...	5元	重庆汽车站有开往石柱的班车，到达县城转乘当地交通工具前往。	秦良玉陵园
data	TravelSight	TRS000079	清溪古地道战遗址	重庆		http://destguides.ctrip.com/china/chongqing/sight10371/		三星				清溪古地道战遗址
data	TravelSight	TRS000080	山阳岭恐龙化石遗址	重庆		http://destguides.ctrip.com/china/chongqing/sight10372/		三星				山阳岭恐龙化石遗址
data	TravelSight	TRS000081	大酉洞桃花源	重庆		http://destguides.ctrip.com/china/chongqing/sight10373/	http://destpic.ctrip.com/Resources/China/chongqing/image/thy.jpg	三星	大酉洞桃花源位于酉阳土家族苗族自治县境内，是海拔670米处的...	10元	重庆汽车站有开往酉阳的班车，到达县城可搭乘当地出租车或小巴前...	大酉洞桃花源
data	TravelSight	TRS000082	小南海	重庆		http://destguides.ctrip.com/china/chongqing/sight10374/	http://destpic.ctrip.com/Resources/China/chongqing/image/xnh.jpg	四星	小南海地处渝鄂交界之地，距黔江城32公里，系1856年6月1...	35元	重庆汽车站有开往黔江的班车，在黔江汽车站乘坐汽车40分钟便可...	小南海
data	TravelSight	TRS000083	巴曼子墓	重庆		http://destguides.ctrip.com/china/chongqing/sight10375/	http://destpic.ctrip.com/Resources/China/chongqing/image/bmzm.jpg	一星	巴曼子墓俗称“将军坟”，坐落在渝中区七星岗莲花池旁。墓地为拱...		乘401、402、405路电车或413、418、481、10...	巴曼子墓
data	TravelSight	TRS000084	重庆动物园	重庆		http://destguides.ctrip.com/china/chongqing/sight10377/	http://destpic.ctrip.com/Resources/China/chongqing/image/dwy.jpg	三星	重庆动物园位于九龙坡区杨家坪，占地面积41万平方米，是重庆市...	20元	乘坐412、413、416、419等公交车或乘坐轻轨2号线可...	重庆动物园
data	TravelSight	TRS000085	朝天门广场	重庆		http://destguides.ctrip.com/china/chongqing/sight10378/	http://destpic.ctrip.com/Resources/China/chongqing/image/s_chaotm.jpg	三星	朝天门原为老重庆17座城门中规模最大的一座，称“古渝雄关”，...		乘401路电车，102、103、122、251、382、41...	朝天门广场
data	TravelSight	TRS000086	慈云寺	重庆		http://destguides.ctrip.com/china/chongqing/sight10379/	http://destpic.ctrip.com/Resources/China/chongqing/image/cys.jpg	二星	慈云寺位于南岸区玄坛庙狮子山麓，濒临长江。寺门左侧卧一石刻青...	2元	乘304路公共汽车到五院车站下，步行10分钟可达。	慈云寺
data	TravelSight	TRS000087	峨岭公园	重庆		http://destguides.ctrip.com/china/chongqing/sight10380/	http://destpic.ctrip.com/Resources/China/chongqing/image/elgy.jpg	三星	峨岭公园位于渝中区长江一路，处于渝中半岛最高处，外雄内秀，具...		乘坐403路及开住沙坪坝、杨家坪方向的公交车在鹅岭下即到。	峨岭公园
data	TravelSight	TRS000088	歌乐山烈士陵园	重庆		http://destguides.ctrip.com/china/chongqing/sight10381/	http://destpic.ctrip.com/Resources/China/chongqing/image/s_geleshan.jpg	四星	歌乐山烈士陵园位于沙坪坝区歌乐山麓，系国民党政府时期“国民党...	于2008年3月底起免费开放。 开放时间：8：30—17：0...	乘215、217、221等路公共汽车到烈士墓站下可达。	歌乐山烈士陵园
